tour,winner_name,loser_name,tourney_id,recorded_event_id,round,score,date,recorded_date,played_date,event_start,event_end,date_basis,date_correction,date_evidence,source_kind,source_file,walk_date_changed,event_id_changed
atp,Arthur Cazaux,Botic van de Zandschulp,2024-6242,2024-6242,R64,6-1 7-6(3),2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Christopher O'Connell,Strong Kirchheimer,2024-6242,2024-6242,R64,7-5 6-4,2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Learner Tien,Tristan Schoolkate,2024-6242,2024-6242,R64,3-6 6-2 6-3,2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Arthur Rinderknech,Christopher O'Connell,2024-6242,2024-6242,R32,6-3 6-4,2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Learner Tien,Fabian Marozsan,2024-6242,2024-6242,R32,6-2 6-7(1) 7-6(2),2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Learner Tien,Thiago Seyboth Wild,2024-6242,2024-6242,R16,6-4 6-3,2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Pablo Carreno Busta,Learner Tien,2024-6242,2024-6242,QF,6-4 6-2,2024-08-18,2024-08-19,,2024-08-18,2024-08-24,event_start,conflicting-event-start,reviewed-atp-event:2024-6242,historical,raw/atp/historical/2024.csv,True,False
atp,Jan-Lennard Struff,Alexander Shevchenko,2024-341,2024-341,R32,3-6 6-4 6-4,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Pierre-Hugues Herbert,Pedro Martinez,2024-341,2024-341,R32,6-3 3-6 7-6(4),2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Yunchaokete Bu,Adrian Mannarino,2024-341,2024-341,R32,7-6(4) 6-4,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Corentin Moutet,Jan-Lennard Struff,2024-341,2024-341,R16,7-6(2) 5-7 6-3,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Quentin Halys,Pierre-Hugues Herbert,2024-341,2024-341,R16,6-1 4-6 6-4,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Yunchaokete Bu,Jesper de Jong,2024-341,2024-341,R16,6-4 7-6(1),2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Alex Michelsen,Yunchaokete Bu,2024-341,2024-341,QF,6-7(6) 6-2 6-4,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-341,historical,raw/atp/historical/2024.csv,True,False
atp,Christopher O'Connell,Miomir Kecmanovic,2024-4787,2024-4787,R32,6-1 6-1,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-4787,historical,raw/atp/historical/2024.csv,True,False
atp,Christopher O'Connell,Daniel Altmaier,2024-4787,2024-4787,R16,6-3 6-1,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-4787,historical,raw/atp/historical/2024.csv,True,False
atp,Denis Shapovalov,Christopher O'Connell,2024-4787,2024-4787,QF,6-2 6-2,2024-11-03,2024-11-04,,2024-11-03,2024-11-09,event_start,conflicting-event-start,reviewed-atp-event:2024-4787,historical,raw/atp/historical/2024.csv,True,False
atp,Ben Shelton,Emilio Nava,2026-308,2026-416,R32,7-6(4) 3-6 6-3,2026-04-13,2026-04-13,2026-04-13,,,played_date,exact-result-event-id,atp:shelton-nava-munich-2026-monday,stats,raw/atp/stats/2026.csv,False,True
atp,Mariano Navone,Raphael Collignon,2026-422,2026-422,R128,6-3 7-6(3),2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Miomir Kecmanovic,Camilo Ugo Carabelli,2026-422,2026-422,R128,6-3 6-3,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Martin Landaluce,Jack Draper,2026-422,2026-422,R128,6-3 7-5,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Cameron Norrie,Dino Prizmic,2026-422,2026-422,R128,3-6 6-1 6-4,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Denis Shapovalov,Adrian Mannarino,2026-422,2026-422,R128,6-1 6-4,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jan-Lennard Struff,Roman Andres Burruchaga,2026-422,2026-422,R128,7-6(4) 2-6 6-3,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Thiago Agustin Tirante,Jan Choinski,2026-422,2026-422,R128,7-6(9) 6-7(7) 7-6(4),2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rinky Hijikata,Gael Monfils,2026-422,2026-422,R128,2-6 7-6(5) 6-3,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Terence Atmane,Marton Fucsovics,2026-422,2026-422,R128,3-1 RET,2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Mattia Bellucci,Zachary Svajda,2026-422,2026-422,R128,7-6(0) 7-6(4),2026-08-13,2026-08-14,2026-08-13,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Nuno Borges,Thanasi Kokkinakis,2026-422,2026-422,R128,5-7 7-6(3) 7-6(4),2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Adam Walton,Nicolas Mejia,2026-422,2026-422,R128,7-6(5) 6-0,2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jaime Faria,Jenson Brooksby,2026-422,2026-422,R128,6-3 6-2,2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Daniel Merida,Marin Cilic,2026-422,2026-422,R128,3-6 6-1 6-1,2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Marco Trungelliti,Hamad Medjedovic,2026-422,2026-422,R128,7-5 7-6(2),2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Michael Zheng,Fabian Marozsan,2026-422,2026-422,R128,3-6 6-1 7-6(1),2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Aleksandar Kovacevic,Karen Khachanov,2026-422,2026-422,R128,5-7 6-3 7-6(2),2026-08-14,2026-08-15,2026-08-14,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Terence Atmane,Tomas Martin Etcheverry,2026-422,2026-422,R64,6-3 7-6(4),2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Thiago Agustin Tirante,Novak Djokovic,2026-422,2026-422,R64,2-6 6-4 6-4,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alex de Minaur,Quentin Halys,2026-422,2026-422,R64,1-6 6-3 7-6(4),2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jakub Mensik,Mattia Bellucci,2026-422,2026-422,R64,7-5 2-6 7-6(5),2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Adolfo Daniel Vallejo,Valentin Vacherot,2026-422,2026-422,R64,6-3 6-3,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rinky Hijikata,Luciano Darderi,2026-422,2026-422,R64,6-4 6-2,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alejandro Tabilo,Jan-Lennard Struff,2026-422,2026-422,R64,6-3 6-4,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alexander Blockx,Mariano Navone,2026-422,2026-422,R64,6-3 6-4,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Martin Landaluce,Matteo Arnaldi,2026-422,2026-422,R64,6-4 4-6 6-4,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fery,James Duckworth,2026-422,2026-422,R64,6-4 2-6 7-6(4),2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Tommy Paul,Hubert Hurkacz,2026-422,2026-422,R64,6-4 6-7(3) 6-3,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jiri Lehecka,Matteo Berrettini,2026-422,2026-422,R64,6-4 6-7(3) 6-3,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rafael Jodar,Denis Shapovalov,2026-422,2026-422,R64,7-5 4-6 7-5,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fils,Yannick Hanfmann,2026-422,2026-422,R64,7-6(5) 6-1,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alexander Zverev,Cameron Norrie,2026-422,2026-422,R64,3-6 6-3 6-3,2026-08-15,2026-08-16,2026-08-15,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Andrey Rublev,Pablo Carreno Busta,2026-422,2026-422,R64,7-6(5) 6-1,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Learner Tien,Sebastian Baez,2026-422,2026-422,R64,6-3 7-6(4),2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Brandon Nakashima,Aleksandar Kovacevic,2026-422,2026-422,R64,6-2 7-5,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Adam Walton,Ignacio Buse,2026-422,2026-422,R64,6-4 6-3,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Daniel Merida,Zizou Bergs,2026-422,2026-422,R64,6-3 6-2,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jaime Faria,Ben Shelton,2026-422,2026-422,R64,6-4 6-4,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Frances Tiafoe,Lorenzo Sonego,2026-422,2026-422,R64,6-3 6-4,2026-08-16,2026-08-17,2026-08-16,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alex de Minaur,Arthur Fery,2026-422,2026-422,R32,7-5 7-6(3),2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rafael Jodar,Alejandro Tabilo,2026-422,2026-422,R32,6-2 6-1,2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Alexander Zverev,Terence Atmane,2026-422,2026-422,R32,7-6(4) 7-6(6),2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jakub Mensik,Rinky Hijikata,2026-422,2026-422,R32,6-3 6-4,2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fils,Jiri Lehecka,2026-422,2026-422,R32,6-1 6-7(7) 6-3,2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Tommy Paul,Adolfo Daniel Vallejo,2026-422,2026-422,R32,3-6 6-3 6-4,2026-08-17,2026-08-18,2026-08-17,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Brandon Nakashima,Daniil Medvedev,2026-422,2026-422,R32,6-7(3) 7-6(4) 6-1,2026-08-18,2026-08-19,2026-08-18,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jaime Faria,Adam Walton,2026-422,2026-422,R32,4-6 6-4 7-6(3),2026-08-18,2026-08-19,2026-08-18,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Felix Auger-Aliassime,Juan Manuel Cerundolo,2026-422,2026-422,R32,7-5 6-1,2026-08-18,2026-08-19,2026-08-18,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Frances Tiafoe,Learner Tien,2026-422,2026-422,R32,6-4 4-6 6-4,2026-08-18,2026-08-19,2026-08-18,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Christopher O'Connell,Joao Fonseca,2026-422,2026-422,R32,W/O,2026-08-18,2026-08-19,2026-08-18,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Tommy Paul,Alexander Zverev,2026-422,2026-422,R16,4-6 7-6(6) 6-4,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fils,Alex de Minaur,2026-422,2026-422,R16,6-3 6-4,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Brandon Nakashima,Nuno Borges,2026-422,2026-422,R16,6-3 6-7(5) 6-3,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Lorenzo Musetti,Jaime Faria,2026-422,2026-422,R16,7-5 6-2,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Frances Tiafoe,Felix Auger-Aliassime,2026-422,2026-422,R16,6-3 6-4,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Taylor Fritz,Christopher O'Connell,2026-422,2026-422,R16,6-4 6-3,2026-08-19,2026-08-20,2026-08-19,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Flavio Cobolli,Tommy Paul,2026-422,2026-422,QF,2-6 6-3 6-4,2026-08-20,2026-08-21,2026-08-20,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fils,Thiago Agustin Tirante,2026-422,2026-422,QF,6-3 6-2,2026-08-20,2026-08-22,2026-08-20,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Brandon Nakashima,Taylor Fritz,2026-422,2026-422,QF,7-6(9) 4-6 6-3,2026-08-21,2026-08-22,2026-08-21,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Frances Tiafoe,Lorenzo Musetti,2026-422,2026-422,QF,7-6(2) 7-5,2026-08-21,2026-08-22,2026-08-21,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Frances Tiafoe,Brandon Nakashima,2026-422,2026-422,SF,7-5 6-3,2026-08-22,2026-08-23,2026-08-22,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fils,Frances Tiafoe,2026-422,2026-422,F,6-3 1-6 6-0,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rinky Hijikata,Darwin Blanch,2026-6242,2026-6242,R64,6-4 7-6(2),2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Mattia Bellucci,Martin Landaluce,2026-6242,2026-6242,R64,6-4 6-7(3) 6-1,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Jenson Brooksby,Giovanni Mpetshi Perricard,2026-6242,2026-6242,R64,6-3 6-2,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Miomir Kecmanovic,Sho Shimabukuro,2026-6242,2026-6242,R64,6-4 6-3,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Adolfo Daniel Vallejo,Pablo Carreno Busta,2026-6242,2026-6242,R64,6-4 3-0 RET,2026-08-23,2026-08-24,2026-08-23,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Mees Rottgering,Jan Choinski,2026-6242,2026-6242,R64,7-5 2-6 6-4,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Benjamin Bonzi,Kamil Majchrzak,2026-6242,2026-6242,R64,6-4 7-6(7),2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Martin Damm,Abdullah Shelbayh,2026-6242,2026-6242,R64,6-4 7-6(2),2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Cruz Hewitt,Sebastian Gorzny,2026-6242,2026-6242,R64,1-6 7-6(3) 6-4,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Lorenzo Sonego,Pierre-Hugues Herbert,2026-6242,2026-6242,R64,7-6(4) 4-6 6-3,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Adam Walton,Jesper de Jong,2026-6242,2026-6242,R64,6-2 6-4,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Hugo Grenier,Roman Safiullin,2026-6242,2026-6242,R64,7-6(6) 4-6 6-3,2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Aleksandar Kovacevic,Felix Balshaw,2026-6242,2026-6242,R64,6-4 7-6(4),2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Stefanos Tsitsipas,Jenson Brooksby,2026-6242,2026-6242,R32,6-4 7-6(6),2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Daniel Altmaier,Francisco Comesana,2026-6242,2026-6242,R32,6-1 7-6(6),2026-08-24,2026-08-25,2026-08-24,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fery,Cruz Hewitt,2026-6242,2026-6242,R32,6-1 7-5,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Ignacio Buse,Adam Walton,2026-6242,2026-6242,R32,6-2 5-7 6-3,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Juan Manuel Cerundolo,Dhakshineswar Suresh,2026-6242,2026-6242,R32,7-6(10) 6-3,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Aleksandar Kovacevic,Luca Van Assche,2026-6242,2026-6242,R32,6-1 7-6(6),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Benjamin Bonzi,Quentin Halys,2026-6242,2026-6242,R32,2-6 7-6(5) 6-3,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Lorenzo Sonego,Adrian Mannarino,2026-6242,2026-6242,R32,6-1 7-6(5),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Martin Damm,Daniil Medvedev,2026-6242,2026-6242,R32,7-5 6-3,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Rinky Hijikata,Raphael Collignon,2026-6242,2026-6242,R32,3-6 7-6(7) 7-6(5),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,James Duckworth,Mariano Navone,2026-6242,2026-6242,R32,6-3 7-6(5),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Sebastian Baez,Hugo Grenier,2026-6242,2026-6242,R32,7-5 7-6(2),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Mees Rottgering,Tomas Machac,2026-6242,2026-6242,R32,6-2 7-6(1),2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Fabian Marozsan,Miomir Kecmanovic,2026-6242,2026-6242,R32,6-3 6-4,2026-08-25,2026-08-26,2026-08-25,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Aleksandar Kovacevic,Stefanos Tsitsipas,2026-6242,2026-6242,R16,6-3 7-6(1),2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Ignacio Buse,Daniel Altmaier,2026-6242,2026-6242,R16,7-6(5) 7-5,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fery,Mees Rottgering,2026-6242,2026-6242,R16,6-3 6-3,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Juan Manuel Cerundolo,Sebastian Baez,2026-6242,2026-6242,R16,6-2 4-0 RET,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,James Duckworth,Lorenzo Sonego,2026-6242,2026-6242,R16,7-5 6-3,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Fabian Marozsan,Martin Damm,2026-6242,2026-6242,R16,2-6 6-3 6-3,2026-08-26,2026-08-27,2026-08-26,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Ignacio Buse,Juan Manuel Cerundolo,2026-6242,2026-6242,QF,7-6(4) 4-6 6-2,2026-08-27,2026-08-28,2026-08-27,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fery,Aleksandar Kovacevic,2026-6242,2026-6242,QF,3-6 7-5 6-3,2026-08-27,2026-08-28,2026-08-27,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,James Duckworth,Fabian Marozsan,2026-6242,2026-6242,QF,6-7(4) 6-2 6-4,2026-08-27,2026-08-28,2026-08-27,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Ignacio Buse,Benjamin Bonzi,2026-6242,2026-6242,SF,6-2 4-6 6-1,2026-08-28,2026-08-29,2026-08-28,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Arthur Fery,James Duckworth,2026-6242,2026-6242,SF,6-4 1-2 RET,2026-08-28,2026-08-29,2026-08-28,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
atp,Ignacio Buse,Arthur Fery,2026-6242,2026-6242,F,6-3 6-2,2026-08-29,2026-08-30,2026-08-29,,,played_date,,espn-competition-local-date,stats,raw/atp/stats/2026.csv,True,False
wta,Varvara Lepchenko,Ana Vrljic,2016-1090,2016-1090,R32,6-1 7-5,2016-05-30,2016-05-30,2016-05-31,2016-05-31,2016-06-05,event_start,mixed-date-bases-event-start,wta-httpcache:f68c244bbcc3316cf0b3f66a7ce3a6bdc380087bb016d2e8e0d10f6f475d77b8,historical,raw/wta/historical/2016.csv,False,False
wta,Mandy Minella,Evgeniya Rodina,2016-1090,2016-1090,R32,6-3 1-6 7-5,2016-05-30,2016-05-30,2016-06-01,2016-05-31,2016-06-05,event_start,mixed-date-bases-event-start,wta-httpcache:f68c244bbcc3316cf0b3f66a7ce3a6bdc380087bb016d2e8e0d10f6f475d77b8,historical,raw/wta/historical/2016.csv,False,False
wta,Sachia Vickery,Tena Lukas,2016-1090,2016-1090,R32,6-2 7-5,2016-05-30,2016-05-30,2016-05-31,2016-05-31,2016-06-05,event_start,mixed-date-bases-event-start,wta-httpcache:f68c244bbcc3316cf0b3f66a7ce3a6bdc380087bb016d2e8e0d10f6f475d77b8,historical,raw/wta/historical/2016.csv,False,False
wta,Ysaline Bonaventure,Shuai Zhang,2016-1090,2016-1090,R32,6-4 7-6(2),2016-05-30,2016-05-30,2016-06-01,2016-05-31,2016-06-05,event_start,mixed-date-bases-event-start,wta-httpcache:f68c244bbcc3316cf0b3f66a7ce3a6bdc380087bb016d2e8e0d10f6f475d77b8,historical,raw/wta/historical/2016.csv,False,False
